time,date,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,country,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-27T09:55:08.207Z,2019-07-27,-59.6436,-150.9124,10,5.7,mww,,70,22.309,0.58,us,us60004wfx,2019-10-11T20:12:40.040Z,Pacific-Antarctic Ridge,,14,1.8,0.069,20,reviewed,us,us
2019-07-27T01:24:44.681Z,2019-07-27,20.754,122.0083,10,5.7,mww,,40,2.227,1.45,us,us60004wav,2020-07-10T17:32:07.049Z,17km ESE of Itbayat, Philippines,3.7,1.8,0.045,48,reviewed,us,us
2019-07-26T23:37:58.444Z,2019-07-26,20.8373,121.9744,9,6,mww,,23,2.138,0.75,us,us60004w8x,2020-07-10T17:31:51.149Z,14km ENE of Itbayat, Philippines,6.4,1.7,0.055,32,reviewed,us,us
2019-07-23T23:08:56.822Z,2019-07-23,-33.7984,-179.5086,35,5.5,mww,,69,4.155,0.93,us,us60004uec,2019-10-11T20:12:24.040Z,268km SSW of L'Esperance Rock, New Zealand,9.1,1.8,0.06,27,reviewed,us,us
2019-07-23T10:33:24.050Z,2019-07-23,-61.2867,154.1145,10,6,mww,,36,17.135,0.63,us,us70004r4f,2019-10-11T20:12:22.040Z,Balleny Islands region,,11.1,1.7,0.073,18,reviewed,us,us
2019-07-21T17:35:33.765Z,2019-07-21,12.2619,144.2534,9,5.5,mww,,31,1.449,1.02,us,us70004q4u,2020-07-20T17:45:38.694Z,119km SSW of Merizo Village, Guam,8.5,1.8,0.063,24,reviewed,us,us
2019-07-21T17:25:15.009Z,2019-07-21,12.3467,144.4007,10,5.5,mww,,46,1.316,1.18,us,us70004q4q,2020-07-20T17:35:19.777Z,105km SSW of Merizo Village, Guam,8.7,1.8,0.06,27,reviewed,us,us
2019-07-20T20:43:44.349Z,2019-07-20,-5.9945,149.5002,49,5.6,mww,,15,3.201,1.09,us,us70004psn,2019-10-04T16:37:28.040Z,25km NNW of Kandrian, Papua New Guinea,7,1.9,0.062,25,reviewed,us,us
2019-07-19T09:22:15.514Z,2019-07-19,27.7188,92.8302,15,5.5,mww,,17,2.313,0.54,us,us70004nrn,2020-07-10T17:46:02.648Z,67km NE of Bomdila, India,7.6,1.7,0.062,25,reviewed,us,us
2019-07-17T06:10:46.255Z,2019-07-17,-17.0261,-176.8917,10,5.6,mww,,51,2.95,0.79,us,us70004m2i,2019-10-04T16:37:07.040Z,Fiji region,,8,1.8,0.061,26,reviewed,us,us
2019-07-17T02:43:24.489Z,2019-07-17,-17.1515,-177.1344,10,5.6,mww,,100,2.982,0.66,us,us70004lzw,2019-10-04T16:37:05.040Z,Fiji region,,10.6,1.8,0.08,15,reviewed,us,us
2019-07-16T22:03:51.183Z,2019-07-16,12.3339,144.5005,7.33,5.7,mww,,11,1.298,0.81,us,us70004lw5,2020-07-15T22:14:03.662Z,104km S of Merizo Village, Guam,7.5,3,0.054,33,reviewed,us,us
2019-07-16T00:18:36.961Z,2019-07-16,-8.8208,114.487,80,5.7,mww,,19,0.48,1.42,us,us70004l29,2020-07-10T17:45:51.838Z,35km SSE of Kendalrejo, Indonesia,7.3,1.8,0.056,31,reviewed,us,us
2019-07-15T08:21:34.171Z,2019-07-15,-5.9707,149.4881,42,6.3,mww,,20,3.198,0.88,us,us70004kfs,2020-07-10T17:45:36.711Z,28km NNW of Kandrian, Papua New Guinea,8.2,1.9,0.038,67,reviewed,us,us
2019-07-14T10:26:58.098Z,2019-07-14,-0.4773,127.8482,10,5.8,mww,,62,1.33,0.84,us,us70004k03,2020-07-10T17:45:21.238Z,98km NNE of Laiwui, Indonesia,6.6,1.8,0.083,14,reviewed,us,us
2019-07-14T09:43:46.015Z,2019-07-14,-0.8042,127.7214,10,5.8,mww,,44,1.605,0.74,us,us70004jzf,2020-07-10T17:45:09.639Z,60km N of Laiwui, Indonesia,6.9,1.8,0.089,12,reviewed,us,us
2019-07-14T09:10:51.523Z,2019-07-14,-0.5858,128.034,18.98,7.2,mww,,38,1.504,0.88,us,us70004jyv,2020-07-30T13:31:26.346Z,93km NNE of Laiwui, Indonesia,7.3,3.4,0.049,40,reviewed,us,us
2019-07-14T05:39:23.420Z,2019-07-14,-18.2242,120.3584,10,6.6,mww,,32,2.978,0.7,us,us70004jxe,2020-07-10T17:44:37.654Z,200km W of Broome, Australia,6.5,1.5,0.029,116,reviewed,us,us
2019-07-13T07:59:33.557Z,2019-07-13,-49.5587,-116.7328,10,5.7,mww,,102,23.062,0.66,us,us70004ji2,2019-09-28T20:01:18.040Z,Southern East Pacific Rise,,12.3,1.8,0.06,27,reviewed,us,us
2019-07-13T00:57:44.339Z,2019-07-13,29.3533,128.1534,251,6.1,mww,,11,2.51,1.19,us,us70004jea,2019-09-28T20:01:16.040Z,169km NW of Naze, Japan,6.3,1.8,0.033,86,reviewed,us,us
2019-07-12T20:42:55.276Z,2019-07-12,9.3281,126.043,14.29,5.8,mww,,21,2.29,1.07,us,us70004j9u,2020-07-10T17:44:24.904Z,7km E of Cantilan, Philippines,4.8,3.3,0.066,22,reviewed,us,us
2019-07-11T17:08:37.977Z,2019-07-11,-4.6408,155.2241,495.17,6,mww,,26,3.084,0.7,us,us70004icj,2019-09-28T20:01:12.040Z,177km N of Arawa, Papua New Guinea,2.7,3.6,0.045,48,reviewed,us,us
2019-07-10T19:00:52.764Z,2019-07-10,-56.7747,-141.5049,10,5.5,mww,,80,27.365,0.82,us,us70004h4f,2019-09-28T20:01:08.040Z,Pacific-Antarctic Ridge,,13.8,1.8,0.08,15,reviewed,us,us
2019-07-09T18:43:43.426Z,2019-07-09,52.8989,-167.4826,33.13,5.5,mww,,47,0.574,1.27,us,us70004g4b,2020-07-08T18:53:48.757Z,93km E of Nikolski, Alaska,4.3,3,0.039,62,reviewed,us,us
2019-07-09T12:36:58.915Z,2019-07-09,6.8138,125.1193,10,5.6,mww,,39,0.522,0.92,us,us70004fsk,2020-07-10T17:44:01.965Z,8km NW of Magsaysay, Philippines,7,1.8,0.043,52,reviewed,us,us
2019-07-09T11:33:31.642Z,2019-07-09,47.4425,144.9818,436,5.5,mww,,37,1.59,0.78,us,us70004fqv,2019-09-28T20:01:02.040Z,165km E of Dolinsk, Russia,9.1,1.9,0.059,28,reviewed,us,us
2019-07-08T18:52:33.279Z,2019-07-08,0.504,126.3042,28,5.9,mww,,43,1.095,0.77,us,us70004f0h,2019-09-26T14:31:01.040Z,122km WSW of Kota Ternate, Indonesia,6,1.8,0.047,43,reviewed,us,us
2019-07-08T07:00:32.441Z,2019-07-08,31.7564,49.5611,19,5.6,mww,,36,2.03,0.69,us,us70004ejm,2020-07-10T17:43:51.391Z,31km SE of Masjed Soleyman, Iran,6.7,1.8,0.098,10,reviewed,us,us
2019-07-08T06:20:10.179Z,2019-07-08,0.449,126.2508,10,5.6,mww,,26,1.16,0.73,us,us70004eiy,2019-09-26T14:30:58.040Z,129km WSW of Kota Ternate, Indonesia,7.1,1.7,0.069,20,reviewed,us,us
2019-07-07T15:08:40.525Z,2019-07-07,0.5126,126.1892,35,6.9,mww,,21,1.205,0.8,us,us70004dz3,2019-09-26T14:30:53.040Z,134km WSW of Kota Ternate, Indonesia,6.2,1.9,0.043,51,reviewed,us,us
2019-07-06T11:08:16.588Z,2019-07-06,-20.9572,169.8683,99.66,5.6,mww,,31,3.376,0.92,us,us70004cgb,2019-09-26T14:30:41.040Z,167km SSE of Isangel, Vanuatu,8.2,4.8,0.047,44,reviewed,us,us
2019-07-06T09:44:28.786Z,2019-07-06,-6.271,154.7377,37.84,5.7,mww,,14,3.292,1.02,us,us70004cat,2019-09-26T14:30:39.040Z,82km W of Panguna, Papua New Guinea,7.8,4.2,0.065,23,reviewed,us,us
2019-07-06T03:47:53.420Z,2019-07-06,35.9011667,-117.7495,5.04,5.5,mw,49,33,0.07334,0.16,ci,ci38457687,2020-07-09T21:44:24.632Z,15km ESE of Little Lake, CA,0.13,0.5,,4,reviewed,ci,ci
2019-07-06T03:19:53.040Z,2019-07-06,35.7695,-117.5993333,8,7.1,mw,77,43,0.04616,0.22,ci,ci38457511,2020-09-27T22:11:41.562Z,2019 Ridgecrest Earthquake Sequence,,0.19,31.61,,0,reviewed,ci,ci
2019-07-05T12:58:27.988Z,2019-07-05,51.3441,-130.5744,9,5.6,mww,,69,1.026,0.72,us,us70004b08,2019-09-26T14:30:20.040Z,192km WSW of Bella Bella, Canada,5.6,1.8,0.042,55,reviewed,us,us
2019-07-04T17:33:49.000Z,2019-07-04,35.7053333,-117.5038333,10.5,6.4,mw,62,47,0.1233,0.16,ci,ci38443183,2020-09-19T06:55:04.772Z,Ridgecrest Earthquake Sequence,,0.15,0.36,,6,reviewed,ci,ci
2019-07-04T04:30:44.424Z,2019-07-04,51.2369,-130.5005,10,6.2,mww,,70,1.143,1.01,us,us700049sf,2019-09-26T14:30:08.040Z,194km WSW of Bella Bella, Canada,6.6,1.8,0.026,143,reviewed,us,us
2019-07-03T03:45:29.382Z,2019-07-03,-22.1361,-179.5146,596.14,5.8,mww,,33,4.931,0.94,us,us7000492b,2019-09-26T14:30:03.040Z,184km SSW of Ndoi Island, Fiji,9.2,3.2,0.057,30,reviewed,us,us
2019-07-02T19:51:46.481Z,2019-07-02,-43.6798,123.9065,10,5.6,mww,,41,11.939,0.84,us,us700048vu,2019-09-26T14:30:02.040Z,South of Australia,,9.6,1.7,0.069,20,reviewed,us,us
2019-07-02T09:44:33.248Z,2019-07-02,-1.5188,67.6058,10,5.8,mww,,46,5.747,0.97,us,us700048k3,2019-09-26T14:30:01.040Z,Carlsberg Ridge,,8.6,1.8,0.045,47,reviewed,us,us
2019-07-02T08:00:13.857Z,2019-07-02,-11.4972,166.4085,43,5.7,mww,,69,6.675,0.73,us,us700048j0,2019-09-26T14:30:01.040Z,106km SE of Lata, Solomon Islands,8,1.9,0.071,19,reviewed,us,us
2019-07-01T17:13:28.400Z,2019-07-01,-15.4403,167.531,91,6,mww,,53,6.675,1.11,us,us70004840,2019-09-14T16:08:27.040Z,40km ENE of Luganville, Vanuatu,8.6,1.9,0.048,41,reviewed,us,us
2019-07-01T16:59:25.333Z,2019-07-01,9.1702,124.1922,533,5.9,mww,,24,2.498,1.13,us,us7000483i,2019-09-14T16:08:27.040Z,47km SSE of Lila, Philippines,9.3,2,0.04,59,reviewed,us,us
2019-06-29T19:51:20.829Z,2019-06-29,-1.7146,-13.0102,10,5.5,mww,,42,6.321,0.58,us,us700047g7,2019-09-14T16:08:20.040Z,North of Ascension Island,,9.6,1.8,0.058,29,reviewed,us,us
2019-06-28T18:14:25.625Z,2019-06-28,-12.5616,166.0824,10,5.5,mww,,46,6.775,0.87,us,us700046ut,2019-09-14T16:08:17.040Z,205km S of Lata, Solomon Islands,8.7,1.8,0.068,21,reviewed,us,us
2019-06-28T15:51:31.302Z,2019-06-28,19.8515,144.3477,410,6.4,mww,,26,4.787,1.16,us,us700046la,2020-06-27T16:01:45.618Z,95km SW of Farallon de Pajaros, Northern Mariana Islands,7.9,1.9,0.043,53,reviewed,us,us
2019-06-27T11:04:56.341Z,2019-06-27,-30.3961,-179.182,10,6.3,mww,,43,1.581,1.15,us,us700045vh,2019-09-14T16:08:13.040Z,118km NNW of L'Esperance Rock, New Zealand,7.8,1.7,0.063,24,reviewed,us,us
2019-06-27T04:20:48.119Z,2019-06-27,56.2187,164.3027,10,5.7,mww,,44,4.586,0.61,us,us700045r4,2019-09-14T16:08:12.040Z,113km E of Ust'-Kamchatsk Staryy, Russia,7,1.8,0.039,62,reviewed,us,us
2019-06-26T05:23:51.514Z,2019-06-26,8.4612,-82.754,32.58,6.2,mww,,42,0.337,1.12,us,us7000455l,2020-07-10T17:43:03.207Z,5km ESE of Aserrio de Gariche, Panama,6.1,4,0.031,100,reviewed,us,us
2019-06-26T03:18:15.575Z,2019-06-26,-9.5167,157.7534,17.8,5.6,mww,,30,2.165,0.7,us,us7000453l,2019-09-14T16:08:09.040Z,185km SSE of Gizo, Solomon Islands,4.1,3.7,0.06,27,reviewed,us,us
2019-06-26T02:18:07.841Z,2019-06-26,56.1821,164.0881,10,6.3,mww,,15,4.473,0.89,us,us7000451w,2020-07-10T17:42:35.738Z,100km E of Ust'-Kamchatsk Staryy, Russia,7.2,1.7,0.036,74,reviewed,us,us
2019-06-25T09:05:40.478Z,2019-06-25,56.202,164.2327,10,6.4,mww,,55,4.546,0.57,us,us600045mz,2020-07-10T17:31:24.456Z,108km E of Ust'-Kamchatsk Staryy, Russia,6.7,1.8,0.033,90,reviewed,us,us
2019-06-25T06:01:51.009Z,2019-06-25,-47.8719,99.4532,10,5.9,mww,,48,19.355,0.9,us,us600045lr,2019-09-14T16:08:06.040Z,Southeast Indian Ridge,,11.1,1.7,0.069,20,reviewed,us,us
2019-06-24T19:21:36.147Z,2019-06-24,-57.9887,-25.3922,26,5.5,mww,,31,16.271,0.75,us,us600045dg,2019-09-11T15:19:44.040Z,133km NNE of Bristol Island, South Sandwich Islands,10.1,1.8,0.073,18,reviewed,us,us
2019-06-24T17:35:13.641Z,2019-06-24,-2.7418,138.4321,10,5.5,mww,,23,2.281,1.14,us,us600045bc,2020-07-10T17:31:12.139Z,239km W of Abepura, Indonesia,6.5,1.7,0.061,26,reviewed,us,us
2019-06-24T16:54:12.036Z,2019-06-24,-2.6549,138.4072,20,5.5,mww,,37,2.299,0.69,us,us700049fa,2020-07-10T17:43:18.078Z,242km W of Abepura, Indonesia,8.1,5.4,0.075,17,reviewed,us,us
2019-06-24T16:53:19.971Z,2019-06-24,-2.6836,138.4384,10,5.7,mb,,37,2.269,0.79,us,us600045am,2020-07-10T17:30:59.400Z,238km W of Abepura, Indonesia,7.2,1.9,0.037,257,reviewed,us,us
2019-06-24T11:34:08.913Z,2019-06-24,-30.763,-177.3528,10,5.9,mww,,59,1.593,0.89,us,us6000456p,2019-09-11T15:19:41.040Z,165km ENE of L'Esperance Rock, New Zealand,8.5,1.8,0.053,34,reviewed,us,us
2019-06-24T04:47:08.607Z,2019-06-24,-2.6194,138.5377,22.24,5.6,mb,,22,2.167,0.9,us,us6000453g,2020-07-10T17:30:45.406Z,227km W of Abepura, Indonesia,7.3,1.3,0.032,338,reviewed,us,us
2019-06-24T02:53:39.830Z,2019-06-24,-6.4078,129.1692,212,7.3,mww,,16,2.629,1.08,us,us600044zz,2020-07-10T17:30:11.502Z,292km NW of Saumlaki, Indonesia,5.1,1.8,0.045,48,reviewed,us,us
2019-06-24T01:05:29.464Z,2019-06-24,-2.7756,138.5675,28,6.1,mww,,19,2.15,1.1,us,us600044z4,2020-07-10T17:29:59.301Z,224km W of Abepura, Indonesia,6.8,1.8,0.048,41,reviewed,us,us
2019-06-23T03:53:02.890Z,2019-06-23,40.2735,-124.3003333,9.44,5.58,mw,34,159,0.03116,0.17,nc,nc73201181,2020-07-10T14:25:30.367Z,6km SSW of Petrolia, CA,0.34,0.21,,6,reviewed,nc,nc
2019-06-22T22:31:34.880Z,2019-06-22,14.3896,-92.9597,17,5.6,mww,,86,0.846,0.97,us,us600044qf,2019-09-11T15:19:33.040Z,68km WSW of Puerto Madero, Mexico,5.1,1.8,0.038,68,reviewed,us,us
2019-06-21T08:37:16.948Z,2019-06-21,-30.8591,-177.4681,14,6.2,mww,,29,1.657,0.74,us,us6000444m,2019-09-11T15:19:24.040Z,150km ENE of L'Esperance Rock, New Zealand,8.7,1.8,0.038,67,reviewed,us,us
2019-06-20T07:32:57.857Z,2019-06-20,-17.6654,-173.7164,47.69,5.5,mww,,43,3.862,0.66,us,us600043jp,2019-09-11T15:19:19.040Z,112km NNE of Neiafu, Tonga,8.1,5.1,0.061,26,reviewed,us,us
2019-06-19T23:14:59.879Z,2019-06-19,-12.6558,166.2638,10,5.7,mww,,46,2.92,0.9,us,us600043e4,2019-09-11T15:19:16.040Z,194km NW of Sola, Vanuatu,7.7,1.7,0.046,45,reviewed,us,us
2019-06-19T17:24:48.803Z,2019-06-19,-2.2656,138.461,10,6.3,mww,,58,2.255,0.88,us,us6000434e,2020-07-10T17:29:19.871Z,239km W of Abepura, Indonesia,6.7,1.8,0.061,26,reviewed,us,us
2019-06-19T07:01:45.433Z,2019-06-19,-30.5243,-177.8482,30,6.4,mww,,45,1.276,1.34,us,us600042vn,2019-09-11T15:19:12.040Z,139km S of Raoul Island, New Zealand,7.6,1.8,0.055,32,reviewed,us,us
2019-06-18T17:21:48.030Z,2019-06-18,-31.2175,-177.6362,10,5.5,mww,,40,1.982,1.1,us,us600042kv,2019-09-11T15:19:08.040Z,122km E of L'Esperance Rock, New Zealand,10.3,1.8,0.058,29,reviewed,us,us
2019-06-18T16:05:17.442Z,2019-06-18,-31.0214,-177.5541,15,5.9,mww,,47,1.8,1,us,us600042jc,2019-09-11T15:19:08.040Z,136km ENE of L'Esperance Rock, New Zealand,8.5,1.5,0.043,52,reviewed,us,us
2019-06-18T13:22:19.010Z,2019-06-18,38.6391,139.4769,12,6.4,mww,,33,1.288,0.87,us,us600042fx,2020-07-10T17:28:53.969Z,31km WSW of Tsuruoka, Japan,5.5,1.8,0.048,42,reviewed,us,us
2019-06-18T05:14:46.074Z,2019-06-18,-25.4599,178.2129,579,5.5,mww,,28,5.097,0.89,us,us60004294,2019-09-11T15:19:05.040Z,South of the Fiji Islands,,9.6,4.9,0.066,22,reviewed,us,us
2019-06-17T16:53:05.000Z,2019-06-17,-30.7942,-177.5259,22.42,5.5,mww,,57,1.583,0.71,us,us600041tf,2019-09-06T14:25:18.040Z,148km ENE of L'Esperance Rock, New Zealand,11,5.2,0.053,34,reviewed,us,us
2019-06-17T14:55:44.876Z,2019-06-17,28.4056,104.9333,6,5.8,mww,,18,4.396,0.61,us,us600041ry,2020-07-10T17:28:42.753Z,19km S of Changning, China,7.1,1.8,0.06,27,reviewed,us,us
2019-06-17T13:47:48.112Z,2019-06-17,-65.6071,-176.7023,10,5.8,mww,,108,13.251,0.61,us,us600041rk,2019-09-06T14:25:17.040Z,250km NE of Scott Island Bank, Antarctica,12.7,1.9,0.052,35,reviewed,us,us
2019-06-17T06:02:04.099Z,2019-06-17,-30.8389,-177.481,12,6.1,mww,,49,1.635,0.85,us,us600041lv,2019-09-06T14:25:16.040Z,150km ENE of L'Esperance Rock, New Zealand,9.7,1.7,0.036,74,reviewed,us,us
2019-06-16T20:58:22.126Z,2019-06-16,-31.6591,-177.7962,10,5.6,mww,,71,2.409,1.22,us,us600041gb,2019-09-06T14:25:15.040Z,107km ESE of L'Esperance Rock, New Zealand,6.2,1.8,0.048,41,reviewed,us,us
2019-06-16T05:17:14.868Z,2019-06-16,-31.0004,-178.0819,21,6.3,mww,,35,1.754,0.91,us,us600041b3,2019-09-06T14:25:12.040Z,91km ENE of L'Esperance Rock, New Zealand,9.9,1.8,0.047,43,reviewed,us,us
2019-06-16T03:02:39.251Z,2019-06-16,-30.6438,-178.0393,35,5.5,mb,,35,1.397,0.68,us,us600041a4,2019-09-06T14:25:12.040Z,120km NE of L'Esperance Rock, New Zealand,7.8,1.9,0.033,327,reviewed,us,us
2019-06-15T22:55:04.130Z,2019-06-15,-30.6441,-178.0995,46,7.3,mww,,11,1.402,0.81,us,us6000417i,2019-09-06T14:25:11.040Z,116km NE of L'Esperance Rock, New Zealand,9.1,1.8,0.029,113,reviewed,us,us
2019-06-15T21:56:10.835Z,2019-06-15,-21.1807,-174.169,13,6.1,mww,,21,7.582,0.89,us,us60004177,2019-09-06T14:25:11.040Z,82km ENE of `Ohonua, Tonga,8.4,1.7,0.052,36,reviewed,us,us
2019-06-14T20:10:52.241Z,2019-06-14,-5.8431,130.725,105,5.7,mww,,16,2.2,0.8,us,us600040xy,2019-09-06T14:25:06.040Z,225km W of Tual, Indonesia,6,1.9,0.043,51,reviewed,us,us
2019-06-14T00:19:12.401Z,2019-06-14,-30.0557,-72.0819,11,6.4,mww,,30,0.727,0.87,us,us600040ja,2019-09-06T14:25:03.040Z,72km W of Coquimbo, Chile,4.1,1.6,0.035,80,reviewed,us,us
2019-06-13T03:00:31.301Z,2019-06-13,-35.7304,-17.1932,10,5.7,mww,,51,4.155,0.95,us,us6000408i,2019-09-06T14:25:01.040Z,Southern Mid-Atlantic Ridge,,5.1,1.7,0.048,42,reviewed,us,us
2019-06-10T16:59:18.526Z,2019-06-10,-6.5763,131.8558,61,5.5,mww,,33,1.502,0.82,us,us70003xr9,2019-08-27T17:48:08.040Z,141km SW of Tual, Indonesia,7,1.9,0.075,17,reviewed,us,us
2019-06-08T14:19:03.677Z,2019-06-08,-25.21,-177.1737,109.34,5.5,mww,,90,4.075,1.21,us,us70003x7u,2019-08-27T17:47:54.040Z,South of the Fiji Islands,,6.4,4.3,0.055,32,reviewed,us,us
2019-06-05T20:41:49.574Z,2019-06-05,6.4759,124.1678,470.06,5.5,mww,,23,1.52,0.91,us,us70003w0p,2019-08-27T17:47:36.040Z,8km ENE of Kulaman, Philippines,9,3.9,0.053,34,reviewed,us,us
2019-06-04T09:46:18.374Z,2019-06-04,22.9032,121.6864,10,5.5,mww,,14,0.565,0.98,us,us70003v7s,2020-07-10T17:42:22.414Z,57km ENE of Taitung City, Taiwan,5.6,1.7,0.05,38,reviewed,us,us
