time,date,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,country,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-15T17:53:34.015Z,2019-03-15,-27.4594,-176.4619,10,5.6,mww,,62,10.278,0.98,us,us1000jgn6,2019-06-01T21:24:16.040Z,244km NE of Raoul Island, New Zealand,9.6,1.7,0.063,24,reviewed,us,us
2019-03-15T05:03:50.060Z,2019-03-15,-17.8744,-65.9072,359,6.3,mww,,23,2.648,0.95,us,us1000jg5z,2019-06-01T21:24:15.040Z,30km S of Cliza, Bolivia,6.8,1.9,0.03,108,reviewed,us,us
2019-03-13T10:55:13.370Z,2019-03-13,19.3258333,-155.2005,6.97,5.54,ml,75,88,,0.12,hv,hv70863117,2020-07-09T21:49:26.958Z,12km SSE of Volcano, Hawaii,0.21,0.22,0.194,36,reviewed,hv,hv
2019-03-11T16:25:51.980Z,2019-03-11,-6.0469,149.0143,34.64,5.9,mww,,20,3.638,1.02,us,us1000jdlr,2020-07-10T16:03:47.236Z,62km WNW of Kandrian, Papua New Guinea,7.5,3.3,0.05,38,reviewed,us,us
2019-03-10T18:04:59.100Z,2019-03-10,58.3514,-31.9495,10,5.9,mww,,21,7.763,0.8,us,usd0009ffl,2019-05-24T21:21:49.040Z,Reykjanes Ridge,,8.1,1.8,0.069,20,reviewed,us,us
2019-03-10T17:58:43.410Z,2019-03-10,58.4207,-31.7616,10,5.5,mww,,67,7.415,0.88,us,us1000jd8y,2019-05-24T21:21:27.040Z,Reykjanes Ridge,,5.2,1.8,0.05,39,reviewed,us,us
2019-03-10T17:10:52.490Z,2019-03-10,36.8322,142.3585,13,5.7,mww,,27,1.622,0.63,us,us1000jd8k,2019-05-24T21:21:27.040Z,133km E of Iwaki, Japan,5.9,1.8,0.058,29,reviewed,us,us
2019-03-10T12:48:00.607Z,2019-03-10,-10.1317,152.0647,9,6,mww,,35,4.888,0.75,us,us1000jd7d,2019-05-24T21:21:26.040Z,139km SSW of Kulumadau, Papua New Guinea,7.1,1.8,0.039,64,reviewed,us,us
2019-03-10T08:12:26.426Z,2019-03-10,-17.8915,-178.6034,578.19,6.2,mww,,19,3.188,1.03,us,us1000jd55,2019-05-24T21:21:26.040Z,269km SE of Lambasa, Fiji,9.4,3.2,0.06,27,reviewed,us,us
2019-03-10T07:53:20.170Z,2019-03-10,-3.2806,90.2747,10,5.5,mww,,58,8.602,0.64,us,us1000jd50,2019-05-24T21:21:26.040Z,South Indian Ocean,,8.8,1.8,0.052,36,reviewed,us,us
2019-03-08T15:06:12.620Z,2019-03-08,10.384,126.006,30,6,mww,,102,3.32,0.92,us,us1000jccx,2019-05-24T21:21:17.040Z,40km N of Santa Monica, Philippines,8.5,1.7,0.043,51,reviewed,us,us
2019-03-07T16:29:09.060Z,2019-03-07,-32.4703,-178.3733,18.71,5.7,mww,,49,5.763,0.76,us,us1000jbxf,2019-05-24T21:21:14.040Z,125km SSE of L'Esperance Rock, New Zealand,11.2,3.1,0.045,48,reviewed,us,us
2019-03-07T15:34:28.290Z,2019-03-07,-29.4648,-72.6945,17,5.7,mww,,26,1.515,0.97,us,us1000jbws,2019-05-24T21:21:14.040Z,141km WNW of Coquimbo, Chile,3.7,1.6,0.047,43,reviewed,us,us
2019-03-07T15:27:23.459Z,2019-03-07,-32.713,-176.9158,10,5.5,mww,,101,6.222,0.64,us,us1000jbwr,2019-05-24T21:21:13.040Z,235km SE of L'Esperance Rock, New Zealand,10.6,1.9,0.053,34,reviewed,us,us
2019-03-06T20:19:59.205Z,2019-03-06,-32.2454,-177.7688,9.12,5.8,mww,,36,6.206,1,us,us1000jbey,2019-05-24T21:21:09.040Z,139km SE of L'Esperance Rock, New Zealand,10.5,3.2,0.057,30,reviewed,us,us
2019-03-06T18:47:25.109Z,2019-03-06,-4.1275,142.9308,129.58,5.6,mww,,22,2.74,0.97,us,us1000jbaz,2019-05-24T21:21:09.040Z,15km NE of Ambunti, Papua New Guinea,8.2,4.3,0.051,37,reviewed,us,us
2019-03-06T15:46:14.900Z,2019-03-06,-32.0238,-177.8845,29,6.4,mww,,29,7.868,0.92,us,us1000jb8d,2019-05-24T21:21:08.040Z,116km SE of L'Esperance Rock, New Zealand,10.1,1.8,0.039,64,reviewed,us,us
2019-03-06T07:20:45.287Z,2019-03-06,-36.2223,-97.5292,10,5.5,mww,,47,13.528,0.63,us,us1000jb5a,2019-05-24T21:21:07.040Z,West Chile Rise,,11.5,1.8,0.059,28,reviewed,us,us
2019-03-06T00:13:00.800Z,2019-03-06,8.5425,126.9168,16,5.8,mww,,44,1.974,0.92,us,us1000jb24,2019-05-24T21:21:07.040Z,66km ENE of Hinatuan, Philippines,5.2,1.7,0.045,48,reviewed,us,us
2019-03-04T10:06:00.960Z,2019-03-04,-5.2208,146.2053,10,5.9,mww,,18,3.362,0.8,us,us1000jaaq,2020-07-10T16:03:24.399Z,45km E of Madang, Papua New Guinea,7.1,1.8,0.054,33,reviewed,us,us
2019-03-02T20:21:52.630Z,2019-03-02,-33.6774,-72.5954,10.42,5.5,mww,,65,0.818,0.88,us,us1000j9yt,2019-05-14T18:36:17.040Z,90km W of San Antonio, Chile,3.9,3,0.053,34,reviewed,us,us
2019-03-02T19:46:21.720Z,2019-03-02,18.6542,120.3562,15.68,5.6,mww,,17,4.197,0.89,us,us1000j9yd,2020-07-10T16:03:11.573Z,30km NW of Davila, Philippines,6.2,2.4,0.04,59,reviewed,us,us
2019-03-02T03:22:54.088Z,2019-03-02,41.9469,146.894,18.73,5.9,mww,,20,2.786,0.95,us,us1000j9s1,2019-05-14T18:36:16.040Z,187km SE of Nemuro, Japan,7.2,2.9,0.06,27,reviewed,us,us
2019-03-02T02:17:19.250Z,2019-03-02,-6.9623,155.782,31.55,5.5,mww,,36,4.801,1.11,us,us1000j9r2,2019-05-14T18:36:16.040Z,78km SSE of Panguna, Papua New Guinea,8.1,3.4,0.068,21,reviewed,us,us
2019-03-01T08:50:42.591Z,2019-03-01,-14.7131,-70.1546,267,7,mww,,42,2.501,1.13,us,us1000j96d,2020-07-10T16:02:45.751Z,23km NNE of Azangaro, Peru,7.6,1.9,0.033,87,reviewed,us,us
2019-03-01T01:02:12.282Z,2019-03-01,-53.4172,159.5739,10,5.9,mww,,54,1.143,1.14,us,us1000j92m,2019-05-14T18:36:14.040Z,125km NNE of Macquarie Island, Australia,8.3,1.7,0.068,21,reviewed,us,us
2019-03-01T00:13:29.230Z,2019-03-01,-28.2499,-63.2866,577.65,5.5,mww,,24,5.375,0.94,us,us1000j91e,2019-05-14T18:36:14.040Z,37km SSE of Suncho Corral, Argentina,8.5,4.1,0.047,43,reviewed,us,us
2019-02-25T15:05:33.178Z,2019-02-25,4.2909,-32.6219,10,5.5,mww,,52,10.571,0.81,us,us2000jmvf,2019-05-11T17:40:52.040Z,Central Mid-Atlantic Ridge,,9.6,1.8,0.048,41,reviewed,us,us
2019-02-22T10:40:40.250Z,2019-02-22,-2.2377,-79.7366,70.89,5.5,mb,,32,0.529,1.08,us,us2000jlh2,2020-07-10T17:26:22.050Z,11km ESE of Duran, Ecuador,7.1,3.5,0.026,509,reviewed,us,us
2019-02-22T10:17:23.770Z,2019-02-22,-2.1862,-77.0505,145,7.5,mww,,15,2.045,1.12,us,us2000jlfv,2020-07-07T22:52:36.277Z,111km ESE of Palora, Ecuador,6.2,1.8,0.026,144,reviewed,us,us
2019-02-21T06:34:39.700Z,2019-02-21,-20.8509,-178.8392,614.79,5.5,mww,,28,4.261,0.85,us,us2000jkzu,2019-05-11T17:40:43.040Z,26km SSW of Ndoi Island, Fiji,9.9,4.2,0.071,19,reviewed,us,us
2019-02-20T00:10:38.760Z,2019-02-20,0.7627,126.1896,28.33,5.5,mww,,31,1.177,1.09,us,us2000jkcy,2019-05-11T17:40:41.040Z,131km W of Kota Ternate, Indonesia,4.9,3.3,0.061,26,reviewed,us,us
2019-02-18T19:30:22.900Z,2019-02-18,-9.5093,112.8605,23,5.7,mww,,33,1.641,0.95,us,us2000jjm5,2019-05-01T22:01:03.040Z,123km S of Krajan Tambakrejo, Indonesia,6.9,1.8,0.058,29,reviewed,us,us
2019-02-17T14:35:55.840Z,2019-02-17,-3.3412,152.1319,368.12,6.4,mww,,23,0.845,1.39,us,us2000jj68,2019-05-01T22:00:58.040Z,49km NW of Namatanai, Papua New Guinea,8.8,3.3,0.04,60,reviewed,us,us
2019-02-15T23:51:40.680Z,2019-02-15,-55.7216,-124.947,10,5.6,mww,,64,31.822,1.01,us,us2000jkah,2019-05-01T22:01:04.040Z,Southern East Pacific Rise,,13.2,1.9,0.073,18,reviewed,us,us
2019-02-14T19:57:04.980Z,2019-02-14,35.4267,-36.0378,10,6.2,mww,,32,8.771,0.8,us,us2000ji4e,2019-05-01T22:00:44.040Z,Northern Mid-Atlantic Ridge,,9.3,1.8,0.034,83,reviewed,us,us
2019-02-14T14:33:16.800Z,2019-02-14,-12.1674,-74.3097,10,5.5,mww,,65,4.684,0.88,us,us2000jhyq,2020-07-10T17:25:44.406Z,68km NW of Ayna, Peru,8.9,1.8,0.059,28,reviewed,us,us
2019-02-12T12:34:16.500Z,2019-02-12,19.02,145.7965,144.32,6,mww,,21,3.758,0.84,us,us2000jgma,2020-02-12T12:44:31.767Z,31km NNE of Agrihan, Northern Mariana Islands,4.8,4.2,0.046,46,reviewed,us,us
2019-02-08T11:55:07.830Z,2019-02-08,9.8456,126.5791,20,5.9,mww,,22,2.93,0.93,us,us2000jfb2,2020-07-10T17:25:14.608Z,46km E of General Luna, Philippines,7,1.7,0.039,62,reviewed,us,us
2019-02-08T03:11:05.100Z,2019-02-08,-32.8442,57.1155,10,5.5,mww,,34,11.692,1.14,us,us2000jf6y,2019-04-25T15:31:53.040Z,Southwest Indian Ridge,,9.1,1.7,0.075,17,reviewed,us,us
2019-02-07T04:15:30.040Z,2019-02-07,1.4669,126.4203,40,5.7,mww,,22,1.171,0.84,us,us2000jekx,2019-04-25T15:31:48.040Z,129km NW of Kota Ternate, Indonesia,6.6,1.8,0.057,30,reviewed,us,us
2019-02-06T10:25:20.540Z,2019-02-06,15.858,120.6186,130.2,5.5,mww,,72,1.772,0.9,us,us2000je43,2019-04-25T15:31:45.040Z,1km NNE of Guiling, Philippines,6.7,3.5,0.037,71,reviewed,us,us
2019-02-04T19:29:54.350Z,2019-02-04,-0.4203,98.0357,19,5.6,mww,,62,1.773,0.71,us,us2000jda7,2019-04-18T19:09:38.040Z,131km NW of Sikabaluan, Indonesia,4,1.8,0.062,25,reviewed,us,us
2019-02-04T17:45:48.100Z,2019-02-04,-2.4081,-79.8348,70,5.8,mww,,47,0.579,1.04,us,us2000jd8d,2020-07-10T17:24:48.532Z,23km S of Duran, Ecuador,7.2,1.5,0.04,61,reviewed,us,us
2019-02-02T17:55:38.800Z,2019-02-02,-41.3352,-88.2731,10,5.5,mww,,42,10.728,0.91,us,us2000jcg3,2019-04-18T19:09:33.040Z,West Chile Rise,,7.4,1.5,0.048,41,reviewed,us,us
2019-02-02T12:04:34.470Z,2019-02-02,36.4642,70.7006,211.72,5.6,mww,,20,1.312,0.74,us,us2000jcds,2019-04-18T19:09:32.040Z,46km SSW of Jarm, Afghanistan,6.4,4,0.052,35,reviewed,us,us
2019-02-02T11:01:38.730Z,2019-02-02,-2.7308,100.3019,10,5.8,mb,,52,5.562,0.67,us,us2000jcdi,2020-07-10T17:24:37.219Z,139km WSW of Sungaipenuh, Indonesia,3.1,1.8,0.054,127,reviewed,us,us
2019-02-02T10:59:30.340Z,2019-02-02,-2.8764,100.1326,18,5.9,mww,,29,3.179,0.61,us,us2000jccs,2020-07-10T17:24:25.351Z,164km WSW of Sungaipenuh, Indonesia,6.8,1.7,0.068,21,reviewed,us,us
2019-02-02T09:27:36.030Z,2019-02-02,-2.8462,100.0743,20,6,mww,,38,3.245,0.72,us,us2000jcbz,2020-07-10T17:24:14.302Z,168km WSW of Sungaipenuh, Indonesia,6.7,1.8,0.073,18,reviewed,us,us
2019-02-01T16:14:12.329Z,2019-02-01,14.6802,-92.4527,66,6.7,mww,,43,0.289,1.36,us,us2000jbub,2020-07-10T17:23:54.955Z,5km SW of Puerto Madero, Mexico,5.7,1.8,0.065,23,reviewed,us,us
2019-01-31T14:33:57.110Z,2019-01-31,-24.3375,-179.8253,499.95,5.5,mww,,52,5.173,1.11,us,us2000jb9t,2019-04-18T19:09:26.040Z,South of the Fiji Islands,,10.1,5,0.071,19,reviewed,us,us
2019-01-30T15:31:33.440Z,2019-01-30,-4.6334,-105.48,10,5.9,mww,,72,22.669,0.78,us,us1000is2c,2019-04-18T19:09:23.040Z,Central East Pacific Rise,,11.6,1.8,0.05,39,reviewed,us,us
2019-01-30T07:44:45.250Z,2019-01-30,-25.8985,-70.6676,51,5.6,mww,,41,0.256,1.34,us,us1000iryd,2019-04-18T19:09:22.040Z,58km SSW of Taltal, Chile,6.2,1.8,0.051,37,reviewed,us,us
2019-01-29T23:35:00.470Z,2019-01-29,-15.523,-72.3651,111.9,5.5,mww,,67,3.43,0.9,us,us1000iru6,2019-04-18T19:09:21.040Z,28km S of Orcopampa, Peru,9.1,4.2,0.05,39,reviewed,us,us
2019-01-28T21:07:09.960Z,2019-01-28,3.0835,-75.6461,13.06,5.5,mww,,73,1.49,1.13,us,us2000j9um,2020-07-10T17:23:31.467Z,12km S of Planadas, Colombia,5.3,3.4,0.05,39,reviewed,us,us
2019-01-28T16:00:16.790Z,2019-01-28,-17.9627,-179.2838,618.77,5.5,mww,,70,2.545,1.15,us,us2000j9pz,2019-04-12T17:16:08.040Z,222km SE of Lambasa, Fiji,10.5,4,0.071,19,reviewed,us,us
2019-01-27T10:16:28.720Z,2019-01-27,-20.102,-177.8151,562.39,5.8,mww,,42,4.56,0.79,us,us2000j9fn,2019-04-12T17:15:45.040Z,110km ENE of Ndoi Island, Fiji,10.1,3.7,0.063,24,reviewed,us,us
2019-01-26T19:56:44.070Z,2019-01-26,-21.0475,-178.9592,588,6.2,mww,,17,4.329,0.86,us,us2000j98z,2019-04-12T17:15:29.040Z,51km SSW of Ndoi Island, Fiji,9.1,1.9,0.051,37,reviewed,us,us
2019-01-26T12:32:26.830Z,2019-01-26,3.0345,-75.7383,10,5.6,mww,,67,1.444,0.82,us,us2000j967,2020-07-10T17:23:21.001Z,13km NW of Santa Maria, Colombia,6.4,1.8,0.046,46,reviewed,us,us
2019-01-26T08:23:03.140Z,2019-01-26,40.3332,142.2224,48.24,5.5,mww,,90,0.992,0.67,us,us2000j94y,2019-04-12T17:15:20.040Z,64km ESE of Hachinohe, Japan,7.1,4.6,0.062,25,reviewed,us,us
2019-01-26T08:12:48.680Z,2019-01-26,-5.4962,133.7648,10,5.9,mww,,19,2.973,0.85,us,us2000j94v,2019-04-12T17:15:20.040Z,58km WNW of Dobo, Indonesia,6.6,1.8,0.044,50,reviewed,us,us
2019-01-26T03:51:37.870Z,2019-01-26,-7.0089,156.3207,355,6.2,mww,,13,4.326,1.21,us,us2000j92w,2019-04-12T17:15:14.040Z,48km SW of Chirovanga, Solomon Islands,8.3,1.9,0.048,41,reviewed,us,us
2019-01-26T02:07:21.840Z,2019-01-26,-10.8381,165.9765,35.84,5.7,mww,,30,6.096,1.04,us,us2000j92j,2019-04-12T17:15:12.040Z,20km SE of Lata, Solomon Islands,9.1,4.3,0.068,21,reviewed,us,us
2019-01-25T04:45:22.230Z,2019-01-25,-14.5333,-75.3517,60.5,5.7,mww,,78,2.917,1.04,us,us2000j8n4,2020-07-10T17:23:09.234Z,16km W of Rio Grande, Peru,7.7,1.9,0.047,43,reviewed,us,us
2019-01-24T08:34:52.310Z,2019-01-24,19.2411,121.1371,19,5.5,mww,,60,3.559,0.72,us,us2000j85q,2019-04-12T17:14:32.040Z,69km N of Namuac, Philippines,6.8,1.2,0.039,62,reviewed,us,us
2019-01-23T11:39:02.390Z,2019-01-23,-10.2981,118.9231,24,5.6,mww,,51,3.663,0.81,us,us2000j7rv,2019-04-12T17:14:15.040Z,69km SSW of Kahale, Indonesia,6.7,1.8,0.06,27,reviewed,us,us
2019-01-22T19:01:43.580Z,2019-01-22,-43.1219,42.3568,13,6.7,mww,,17,7.527,0.72,us,us2000j7dn,2019-04-12T17:14:02.040Z,Prince Edward Islands region,,4.9,1.7,0.04,61,reviewed,us,us
2019-01-22T05:10:03.480Z,2019-01-22,-10.4148,119.0165,24,6.3,mww,,32,3.635,1.33,us,us2000j73a,2019-04-12T17:13:49.040Z,80km S of Kahale, Indonesia,5.4,1.8,0.046,46,reviewed,us,us
2019-01-21T23:59:23.860Z,2019-01-21,-10.3278,119.1521,26,6,mww,,41,3.477,1.18,us,us2000j70q,2019-04-05T21:41:02.040Z,66km SSW of Bogorawatu, Indonesia,6.2,1.8,0.039,64,reviewed,us,us
2019-01-21T11:57:20.110Z,2019-01-21,15.584,-94.7368,29,5.6,mww,,71,1.467,1.24,us,us2000j6tj,2019-04-05T21:40:56.040Z,72km S of San Francisco del Mar, Mexico,3.9,1.8,0.045,48,reviewed,us,us
2019-01-21T01:36:34.150Z,2019-01-21,-21.9552,169.2489,9,5.6,mww,,91,2.605,1.4,us,us2000j6qr,2019-04-05T21:41:02.040Z,148km ESE of Tadine, New Caledonia,10.2,1.8,0.048,42,reviewed,us,us
2019-01-21T00:35:45.870Z,2019-01-21,-21.9127,169.0164,10,5.5,mww,,31,2.392,1.2,us,us2000j6qe,2019-04-05T21:41:02.040Z,123km ESE of Tadine, New Caledonia,7.6,1.7,0.062,25,reviewed,us,us
2019-01-20T01:32:52.480Z,2019-01-20,-30.0404,-71.3815,63,6.7,mww,,22,0.173,1.47,us,us2000j6hy,2020-07-10T17:22:46.061Z,10km SSW of Coquimbo, Chile,5.8,1.8,0.036,73,reviewed,us,us
2019-01-18T21:27:01.530Z,2019-01-18,-3.2663,-76.818,103,5.7,mww,,25,2.562,0.72,us,us2000j63c,2019-04-05T21:41:00.040Z,173km N of Barranca, Peru,7,1.8,0.037,72,reviewed,us,us
2019-01-18T16:40:43.570Z,2019-01-18,8.4296,-103.2277,10,5.9,mww,,59,10.149,1.12,us,us2000j5sx,2019-10-15T19:18:04.393Z,Northern East Pacific Rise,,10.4,1.8,0.041,56,reviewed,us,us
2019-01-18T13:18:31.030Z,2019-01-18,-19.2036,168.7446,38.67,6,mww,,19,3.575,0.76,us,us2000j5qu,2019-04-05T21:41:00.040Z,66km NW of Isangel, Vanuatu,7.7,3.4,0.048,42,reviewed,us,us
2019-01-17T16:53:15.730Z,2019-01-17,-3.1956,146.5021,10,5.7,mww,,16,1.433,0.92,us,us2000j56c,2019-04-05T21:41:00.040Z,155km SSW of Lorengau, Papua New Guinea,6.3,1.8,0.05,38,reviewed,us,us
2019-01-17T15:06:35.650Z,2019-01-17,-3.2307,146.3889,10,6.2,mww,,40,1.531,1.01,us,us2000j545,2019-04-05T21:40:59.040Z,165km SW of Lorengau, Papua New Guinea,6.2,1.7,0.047,43,reviewed,us,us
2019-01-16T10:49:27.270Z,2019-01-16,3.4827,128.6337,11,5.5,mww,,72,2.975,0.9,us,us2000j4gj,2019-04-05T21:40:58.040Z,206km NNE of Tobelo, Indonesia,7.4,1.8,0.066,22,reviewed,us,us
2019-01-15T20:03:20.260Z,2019-01-15,5.8113,126.8985,61.83,5.7,mww,,39,1.811,1.04,us,us2000j47l,2019-04-05T21:40:58.040Z,100km SE of Pondaguitan, Philippines,6.5,4.1,0.06,27,reviewed,us,us
2019-01-15T18:06:34.300Z,2019-01-15,-13.336,166.8752,35,6.6,mww,,18,7.818,0.75,us,us2000j468,2019-04-05T21:40:58.040Z,94km NW of Sola, Vanuatu,8.2,1.9,0.038,66,reviewed,us,us
2019-01-10T17:00:37.630Z,2019-01-10,-26.904,-175.5446,10,5.8,mww,,100,3.142,0.96,us,us2000j2kv,2019-04-02T20:51:01.040Z,South of Tonga,,10.9,1.9,0.042,54,reviewed,us,us
2019-01-08T12:39:30.950Z,2019-01-08,30.5872,131.0441,35,6.3,mww,,26,2.534,0.83,us,us2000j1d4,2020-07-10T17:22:33.583Z,16km SSE of Nishinoomote, Japan,6,1.8,0.051,37,reviewed,us,us
2019-01-07T03:11:54.280Z,2019-01-07,7.8663,121.9502,19.43,5.5,mww,,31,3.684,1.17,us,us2000j0yp,2020-07-10T17:22:22.103Z,27km NW of Siocon, Philippines,5.5,2.6,0.047,43,reviewed,us,us
2019-01-06T17:27:18.980Z,2019-01-06,2.258,126.758,43.21,6.6,mww,,33,1.596,0.87,us,us2000j0uj,2019-03-08T17:50:17.040Z,151km WNW of Tobelo, Indonesia,6.7,3.6,0.038,68,reviewed,us,us
2019-01-06T13:41:59.060Z,2019-01-06,34.1248,45.6794,14,5.6,mww,,40,0.99,0.65,us,us2000j0th,2020-07-10T17:22:11.367Z,40km SSW of Sarpol-e Zahab, Iran,5.6,1.8,0.059,28,reviewed,us,us
2019-01-05T22:54:14.440Z,2019-01-05,25.8233,144.5691,14.28,5.7,mww,,20,2.485,0.75,us,us2000j0n0,2019-03-08T17:50:16.040Z,272km ESE of Chichi-shima, Japan,7.5,2.8,0.04,61,reviewed,us,us
2019-01-05T19:25:38.520Z,2019-01-05,-8.144,-71.587,570.41,6.8,mww,,16,1.181,1.15,us,us2000j0ja,2019-03-08T17:50:16.040Z,90km W of Tarauaca, Brazil,7.1,2.7,0.049,40,reviewed,us,us
2019-01-05T18:47:11.740Z,2019-01-05,51.3349,-178.1181,30,5.9,mww,,42,0.502,1.36,us,us2000j0iw,2019-03-08T17:50:16.040Z,61km S of Tanaga Volcano, Alaska,4.6,1.8,0.036,73,reviewed,us,us
2019-01-04T06:22:45.630Z,2019-01-04,-6.5176,130.4073,127.9,5.6,mww,,29,1.703,0.77,us,us2000j076,2019-03-08T17:50:15.040Z,187km NNW of Saumlaki, Indonesia,5.9,4.4,0.051,37,reviewed,us,us