time,date,year,month,month,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,country,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-05-26T10:04:25.460Z,1991-05-26,1991,05,1991-05,-20.003,133.817,5,3,ml,,,,1.2,us,usp0004s3f,2014-11-07T00:48:37.459Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1991-05-20T13:36:54.300Z,1991-05-20,1991,05,1991-05,-34.042,148.737,10,3.4,mb,,,,1.3,us,usp0004rw1,2014-11-07T00:48:36.168Z,New South Wales, Australia,earthquake,,,,2,reviewed,us,us
1991-05-03T17:28:13.960Z,1991-05-03,1991,05,1991-05,-36.728,143.965,33,3.4,mb,,,,1.2,us,usp0004r6f,2014-11-07T00:48:32.153Z,Victoria, Australia,earthquake,,,,2,reviewed,us,us
1991-03-07T01:28:10.540Z,1991-03-07,1991,03,1991-03,-20.082,134.025,5,5.2,mb,,,,0.8,us,usp0004nry,2014-11-07T00:48:10.305Z,Northern Territory, Australia,earthquake,,,,8,reviewed,us,us
1991-01-22T00:44:07.830Z,1991-01-22,1991,01,1991-01,-19.927,133.882,5,3.6,ml,,,,1.1,us,usp0004m0q,2014-11-07T00:47:51.886Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1991-01-03T14:04:57.420Z,1991-01-03,1991,01,1991-01,-20.185,133.674,10,4.8,mb,,,,0.9,us,usp0004k5j,2014-11-07T00:47:45.015Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1991-01-03T09:40:57.160Z,1991-01-03,1991,01,1991-01,-20.171,133.827,5,4.3,mb,,,,1.4,us,usp0004k5c,2014-11-07T00:47:44.854Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1990-11-27T21:16:27.930Z,1990-11-27,1990,11,1990-11,-20.098,133.644,5,4.8,mb,,,,1.4,us,usp0004hg3,2014-11-07T00:47:29.088Z,Northern Territory, Australia,earthquake,,,,7,reviewed,us,us
1990-10-31T06:00:01.580Z,1990-10-31,1990,10,1990-10,-19.889,133.573,5,4.3,mb,,,,1,us,usp0004gch,2014-11-07T00:47:19.690Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1990-10-28T21:40:45.690Z,1990-10-28,1990,10,1990-10,-19.967,133.572,5,3,ml,,,,1.5,us,usp0004g9b,2014-11-07T00:47:19.303Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1990-10-23T14:30:41.030Z,1990-10-23,1990,10,1990-10,-20.113,133.636,5,2.8,ml,,,,1.3,us,usp0004g2p,2014-11-07T00:47:17.990Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1990-09-27T12:41:51.300Z,1990-09-27,1990,09,1990-09,-25.919,137.556,10,3.2,ml,,,,1.5,us,usp0004f42,2014-11-07T00:47:08.432Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1990-09-13T19:28:17.820Z,1990-09-13,1990,09,1990-09,-32.397,149.142,10,3.5,ml,,,,1,us,usp0004ep9,2014-11-07T00:47:06.834Z,New South Wales, Australia,earthquake,,,,,reviewed,us,riv
1990-06-11T20:28:44.610Z,1990-06-11,1990,06,1990-06,-34.921,144.416,10,3.2,ml,,,,1.7,us,usp0004ad4,2014-11-07T00:46:30.946Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1990-02-23T12:43:16.030Z,1990-02-23,1990,02,1990-02,-32.834,150.693,10,3,ml,,,,0.8,us,usp00045ty,2014-11-07T00:45:47.571Z,New South Wales, Australia,earthquake,,,,,reviewed,us,cnb
1990-01-20T19:56:46.010Z,1990-01-20,1990,01,1990-01,-19.978,133.706,10,4.4,mb,,,,1.3,us,usp00044gs,2014-11-07T00:45:33.836Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1989-11-02T15:43:20.520Z,1989-11-02,1989,11,1989-11,-19.973,133.779,10,4.1,mb,,,,1,us,usp00041n4,2014-11-07T00:45:09.783Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1989-09-13T21:52:43.940Z,1989-09-13,1989,09,1989-09,-21.619,129.758,10,4.3,mb,,,,1.5,us,usp0003zhv,2014-11-07T00:44:51.712Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1989-08-25T15:09:17.040Z,1989-08-25,1989,08,1989-08,-36.134,144.526,10,3.1,ml,,,,1.6,us,usp0003yw9,2014-11-07T00:44:44.927Z,Victoria, Australia,earthquake,,,,,reviewed,us,cms
1989-08-23T22:08:00.660Z,1989-08-23,1989,08,1989-08,-19.777,133.751,5,3.3,mb,,,,1.6,us,usp0003yu8,2014-11-07T00:44:44.741Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1989-08-08T06:54:21.360Z,1989-08-08,1989,08,1989-08,-27.771,141.314,10,3.6,ml,,,,1.3,us,usp0003y7q,2014-11-07T00:44:40.985Z,Queensland, Australia,earthquake,,,,,reviewed,us,cms
1989-07-23T20:41:15.670Z,1989-07-23,1989,07,1989-07,-13.06,130.385,10,3.9,mb,,,,1,us,usp0003xmn,2014-11-07T00:44:34.259Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1989-07-15T03:06:05.540Z,1989-07-15,1989,07,1989-07,-35.727,144.515,10,3.3,ml,,,,0.3,us,usp0003xb4,2014-11-07T00:44:33.227Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1989-06-26T18:13:47.890Z,1989-06-26,1989,06,1989-06,-20.031,133.743,5,4.2,ml,,,,1.2,us,usp0003wpg,2014-11-07T00:44:24.383Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1989-06-11T14:52:33.700Z,1989-06-11,1989,06,1989-06,-19.96,133.731,5,4.3,mb,,,,1.5,us,usp0003w6f,2014-11-07T00:44:22.270Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1989-05-28T02:55:19.650Z,1989-05-28,1989,05,1989-05,-25.053,130.781,10,5.8,mb,,,,0.9,us,usp0003vqf,2020-07-07T23:54:21.689Z,Northern Territory, Australia,earthquake,,,,18,reviewed,us,us
1989-05-05T06:16:59.110Z,1989-05-05,1989,05,1989-05,-17.988,131.408,10,4.1,ml,,,,1.1,us,usp0003ux5,2014-11-07T00:44:09.049Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1989-03-30T12:46:25.670Z,1989-03-30,1989,03,1989-03,-19.904,133.645,5,5.3,mb,,,,1.4,us,usp0003tf5,2014-11-07T00:43:51.780Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1989-02-08T04:54:53.900Z,1989-02-08,1989,02,1989-02,-19.832,133.625,10,4.4,mb,,,,1,us,usp0003rnm,2014-11-07T00:43:34.877Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1989-01-20T17:41:37.820Z,1989-01-20,1989,01,1989-01,-35.678,144.335,10,3.4,ml,,,,1.5,us,usp0003r1d,2014-11-07T00:43:28.051Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1989-01-05T20:48:28.410Z,1989-01-05,1989,01,1989-01,-33.816,147.019,10,4.1,ml,,,,1.3,us,usp0003qjd,2014-11-07T00:43:24.018Z,New South Wales, Australia,earthquake,,,,,reviewed,us,riv
1988-12-25T05:27:57.780Z,1988-12-25,1988,12,1988-12,-36.02,144.187,10,3.3,ml,,,,0.2,us,usp0003q5t,2014-11-07T00:43:19.119Z,Victoria, Australia,earthquake,,,,,reviewed,us,bfd
1988-11-15T23:56:41.630Z,1988-11-15,1988,11,1988-11,-19.999,133.709,5,4.6,mb,,,,1.3,us,usp0003nwd,2014-11-07T00:43:06.458Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1988-10-29T20:52:42.470Z,1988-10-29,1988,10,1988-10,-24.888,151.602,10,3.4,ml,,,,0.7,us,usp0003nbf,2014-11-07T00:43:00.417Z,Queensland, Australia,earthquake,,,,,reviewed,us,rmq
1988-10-20T21:52:54.990Z,1988-10-20,1988,10,1988-10,-19.945,133.812,5,3.5,ml,,,,1.3,us,usp0003n0t,2014-11-07T00:42:58.838Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1988-09-30T20:42:58.130Z,1988-09-30,1988,09,1988-09,-20.048,133.865,5,5.3,mb,,,,1.4,us,usp0003mdh,2014-11-07T00:42:52.714Z,Northern Territory, Australia,earthquake,,,,9,reviewed,us,us
1988-09-14T22:09:03.780Z,1988-09-14,1988,09,1988-09,-19.965,133.676,5,4.2,mb,,,,1.2,us,usp0003kza,2014-11-07T00:42:49.327Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-08-15T22:35:36.800Z,1988-08-15,1988,08,1988-08,-19.713,133.873,5,3.6,ml,,,,1.2,us,usp0003k1b,2014-11-07T00:42:40.613Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1988-07-29T18:16:33.320Z,1988-07-29,1988,07,1988-07,-20.125,133.603,5,4.2,ml,,,,0.7,us,usp0003jc3,2014-11-07T00:42:33.492Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1988-07-24T19:44:02.280Z,1988-07-24,1988,07,1988-07,-19.84,133.951,5,3.6,ml,,,,1.2,us,usp0003j69,2014-11-07T00:42:32.167Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1988-07-20T07:07:06.580Z,1988-07-20,1988,07,1988-07,-19.824,134.066,10,3.4,ml,,,,1.8,us,usp0003j0x,2014-11-07T00:42:31.513Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1988-07-12T11:26:01.030Z,1988-07-12,1988,07,1988-07,-19.74,133.909,10,3.8,ml,,,,1.3,us,usp0003htc,2014-11-07T00:42:30.500Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,qis
1988-07-03T09:17:17.690Z,1988-07-03,1988,07,1988-07,-35.692,144.538,10,3.5,ml,,,,0.3,us,usp0003hj9,2014-11-07T00:42:27.466Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1988-07-03T08:23:11.900Z,1988-07-03,1988,07,1988-07,-35.627,144.512,10,4.1,ml,,,,1.4,us,usp0003hj5,2014-11-07T00:42:27.452Z,New South Wales, Australia,earthquake,,,,,reviewed,us,cnb
1988-06-24T22:22:47.390Z,1988-06-24,1988,06,1988-06,-19.835,134.013,10,4.7,mb,,,,0.7,us,usp0003h94,2014-11-07T00:42:21.526Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-04-29T16:54:21.460Z,1988-04-29,1988,04,1988-04,-19.997,134.083,5,4.4,mb,,,,1.3,us,usp0003fh3,2014-11-07T00:41:59.690Z,Northern Territory, Australia,earthquake,,,,6,reviewed,us,us
1988-04-22T21:49:19.930Z,1988-04-22,1988,04,1988-04,-35.671,144.508,10,3,ml,,,,1,us,usp0003f9b,2014-11-07T00:41:58.721Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1988-04-22T20:51:28.250Z,1988-04-22,1988,04,1988-04,-35.762,144.517,10,3.2,ml,,,,0.4,us,usp0003f9a,2014-11-07T00:41:58.719Z,New South Wales, Australia,earthquake,,,,,reviewed,us,too
1988-04-21T16:45:37.550Z,1988-04-21,1988,04,1988-04,-35.695,144.501,30.8,3.4,md,,,,0.7,us,usp0003f7w,2014-11-07T00:41:58.510Z,New South Wales, Australia,earthquake,,11,,,reviewed,us,cnb
1988-04-09T01:22:43.090Z,1988-04-09,1988,04,1988-04,-32.227,149.685,10,4,ml,,,,1.3,us,usp0003euq,2014-11-07T00:41:56.660Z,New South Wales, Australia,earthquake,,,,,reviewed,us,cms
1988-04-02T20:19:37.190Z,1988-04-02,1988,04,1988-04,-20.012,134.014,10,4.9,mb,,,,1,us,usp0003ekp,2014-11-07T00:41:54.580Z,Northern Territory, Australia,earthquake,,,,8,reviewed,us,us
1988-03-28T00:27:07.800Z,1988-03-28,1988,03,1988-03,-20.072,133.786,5,4.5,mb,,,,0.9,us,usp0003ed3,2014-11-07T00:41:50.065Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1988-02-27T03:20:06.490Z,1988-02-27,1988,02,1988-02,-19.943,133.699,5,4.9,mb,,,,1.1,us,usp0003dd2,2014-11-07T00:41:41.402Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-02-06T19:08:26.410Z,1988-02-06,1988,02,1988-02,-19.567,133.799,10,5,mb,,,,1.4,us,usp0003ctg,2014-11-07T00:41:38.359Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-02-04T13:30:33.040Z,1988-02-04,1988,02,1988-02,-19.928,133.755,10,4.7,mb,,,,1.3,us,usp0003cqq,2014-11-07T00:41:36.891Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-02-03T12:26:37.370Z,1988-02-03,1988,02,1988-02,-19.871,133.641,10,4.6,mb,,,,1.4,us,usp0003cps,2014-11-07T00:41:36.620Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1988-01-29T10:19:30.840Z,1988-01-29,1988,01,1988-01,-20.003,133.745,5,5.6,mb,,,,1.2,us,usp0003chs,2020-08-28T21:50:30.625Z,Northern Territory, Australia,earthquake,,,,13,reviewed,us,us
1988-01-27T12:35:40.520Z,1988-01-27,1988,01,1988-01,-20.039,133.823,5,3.9,mb,,,,1.5,us,usp0003cfn,2014-11-07T00:41:33.116Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-01-27T11:27:17.120Z,1988-01-27,1988,01,1988-01,-20.067,133.605,5,5.1,mb,,,,1.2,us,usp0003cfe,2014-11-07T00:41:33.092Z,Northern Territory, Australia,earthquake,,,,9,reviewed,us,us
1988-01-25T13:08:06.530Z,1988-01-25,1988,01,1988-01,-20.15,133.874,5,4.8,mb,,,,1.3,us,usp0003ccq,2014-11-07T00:41:32.461Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1988-01-23T09:07:36.650Z,1988-01-23,1988,01,1988-01,-19.961,133.648,5,4.5,mb,,,,1.2,us,usp0003cas,2014-11-07T00:41:32.160Z,Northern Territory, Australia,earthquake,,,,5,reviewed,us,us
1988-01-23T07:34:34.570Z,1988-01-23,1988,01,1988-01,-20.056,133.852,5,4.6,mb,,,,1.4,us,usp0003cap,2014-11-07T00:41:32.137Z,Northern Territory, Australia,earthquake,,,,8,reviewed,us,us
1988-01-23T07:03:11.170Z,1988-01-23,1988,01,1988-01,-19.931,133.855,5,4.1,mb,,,,1.3,us,usp0003cam,2014-11-07T00:41:32.133Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1988-01-23T03:33:37.340Z,1988-01-23,1988,01,1988-01,-20.058,133.697,5,4.6,mb,,,,1.3,us,usp0003cae,2014-11-07T00:41:32.121Z,Northern Territory, Australia,earthquake,,,,6,reviewed,us,us
1988-01-22T20:54:03.070Z,1988-01-22,1988,01,1988-01,-19.857,133.991,5,5.4,mw,,,,1,us,usp0003ca0,2020-08-28T21:49:25.499Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,hrv
1988-01-22T13:46:57.010Z,1988-01-22,1988,01,1988-01,-20.366,133.565,5,4.3,mb,,,,0.9,us,usp0003c9r,2014-11-07T00:41:32.028Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1988-01-22T13:01:36.690Z,1988-01-22,1988,01,1988-01,-20.253,133.692,5,4.7,mb,,,,1,us,usp0003c9q,2014-11-07T00:41:32.026Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1988-01-22T12:39:33.880Z,1988-01-22,1988,01,1988-01,-20.187,133.611,5,4.9,mb,,,,1,us,usp0003c9p,2014-11-07T00:41:32.022Z,Northern Territory, Australia,earthquake,,,,5,reviewed,us,us
1988-01-22T12:04:57.880Z,1988-01-22,1988,01,1988-01,-19.829,133.882,5,6.7,ms,,,,1.1,us,usp0003c9n,2020-07-07T23:50:04.443Z,Northern Territory, Australia,earthquake,,,,30,reviewed,us,us
1988-01-22T09:20:17.580Z,1988-01-22,1988,01,1988-01,-19.823,133.69,5,4.1,mb,,,,1.4,us,usp0003c9k,2014-11-07T00:41:31.979Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1988-01-22T04:47:22.030Z,1988-01-22,1988,01,1988-01,-19.879,133.742,5,4.1,mb,,,,1.6,us,usp0003c9d,2014-11-07T00:41:31.954Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-01-22T04:18:46.920Z,1988-01-22,1988,01,1988-01,-19.978,133.663,5,5.1,mb,,,,1.5,us,usp0003c9c,2014-11-07T00:41:31.952Z,Northern Territory, Australia,earthquake,,,,4,reviewed,us,us
1988-01-22T03:57:25.260Z,1988-01-22,1988,01,1988-01,-19.798,133.91,5,6.3,mw,,,,1,us,usp0003c9b,2020-08-28T21:49:02.620Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,hrv
1988-01-22T01:10:14.420Z,1988-01-22,1988,01,1988-01,-19.025,133.62,5,4.3,mb,,,,1.2,us,usp0003c96,2014-11-07T00:41:31.902Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1988-01-22T00:35:58.070Z,1988-01-22,1988,01,1988-01,-19.847,133.803,5,6.3,mw,,,,1,us,usp0003c94,2020-07-07T23:49:44.757Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,nc
1987-12-22T15:06:29.710Z,1987-12-22,1987,12,1987-12,-36.056,141.418,10,4.6,mb,,,,1.3,us,usp0003bfw,2020-08-28T21:45:39.078Z,Victoria, Australia,earthquake,,,,11,reviewed,us,us
1987-09-29T19:29:20.570Z,1987-09-29,1987,09,1987-09,-14.824,130.246,10,4.3,mb,,,,1.1,us,usp00038ud,2014-11-07T00:40:58.657Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1987-07-24T03:00:07.880Z,1987-07-24,1987,07,1987-07,-35.679,144.486,10,2.8,ml,,,,0.7,us,usp00036wx,2014-11-07T00:40:41.924Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1987-01-30T17:42:49.700Z,1987-01-30,1987,01,1987-01,-19.941,133.692,10,4.3,mb,,,,1.4,us,usp000321j,2014-11-07T00:39:41.650Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1987-01-09T11:27:12.680Z,1987-01-09,1987,01,1987-01,-20.11,133.636,5,5.4,mw,,,,1.1,us,usp00031hu,2016-11-09T21:37:57.372Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,hrv
1987-01-09T01:02:49.310Z,1987-01-09,1987,01,1987-01,-19.887,133.684,10,4.1,mb,,,,1,us,usp00031he,2014-11-07T00:39:38.418Z,Northern Territory, Australia,earthquake,,,,6,reviewed,us,us
1987-01-08T02:38:03.190Z,1987-01-08,1987,01,1987-01,-19.952,133.693,10,4.5,mb,,,,1.2,us,usp00031g7,2014-11-07T00:39:38.049Z,Northern Territory, Australia,earthquake,,,,7,reviewed,us,us
1987-01-07T20:01:52.220Z,1987-01-07,1987,01,1987-01,-19.973,133.898,10,5.2,mb,,,,1.2,us,usp00031fw,2020-08-28T20:53:46.566Z,Northern Territory, Australia,earthquake,,,,12,reviewed,us,us
1987-01-05T14:09:43.620Z,1987-01-05,1987,01,1987-01,-19.924,133.763,10,3.5,mb,,,,1.1,us,usp00031dy,2014-11-07T00:39:37.156Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1987-01-05T14:05:22.160Z,1987-01-05,1987,01,1987-01,-19.994,133.713,10,4.4,mb,,,,1.5,us,usp00031dx,2014-11-07T00:39:37.146Z,Northern Territory, Australia,earthquake,,,,5,reviewed,us,us
1986-09-22T14:21:43.500Z,1986-09-22,1986,09,1986-09,-34.267,145.575,10,3,mb,,,,0.7,us,usp0002y9e,2014-11-07T00:39:02.217Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1986-07-14T10:36:40.140Z,1986-07-14,1986,07,1986-07,-35.99,144.238,10,3.3,ml,,,,0.1,us,usp0002w11,2014-11-07T00:38:41.587Z,New South Wales, Australia,earthquake,,,,,reviewed,us,stk
1986-04-24T04:43:48.110Z,1986-04-24,1986,04,1986-04,-36.104,143.411,33,3.2,ml,,,,0.6,us,usp0002t58,2014-11-07T00:38:15.445Z,Victoria, Australia,earthquake,,,,,reviewed,us,too
1986-04-14T19:32:41.390Z,1986-04-14,1986,04,1986-04,-24.845,131.218,10,3.6,ml,,,,1.3,us,usp0002sx2,2014-11-07T00:38:13.382Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,asp
1986-04-10T18:53:04.220Z,1986-04-10,1986,04,1986-04,-35.756,144.777,10,4.4,ml,,,,0.8,us,usp0002stz,2014-11-07T00:38:12.553Z,New South Wales, Australia,earthquake,,,,,reviewed,us,riv
1985-09-22T09:47:47.720Z,1985-09-22,1985,09,1985-09,-30.264,141.472,33,3.3,ml,,,,1.2,us,usp0002k04,2014-11-07T00:37:12.009Z,New South Wales, Australia,earthquake,,,,,reviewed,us,cms
1985-08-20T06:55:38.490Z,1985-08-20,1985,08,1985-08,-30.207,150.263,10,3.9,ml,,,,1.2,us,usp0002hy3,2014-11-07T00:37:02.052Z,New South Wales, Australia,earthquake,,,,,reviewed,us,rmq
1985-08-12T07:02:11.310Z,1985-08-12,1985,08,1985-08,-28.747,149.309,33,4.4,ml,,,,1.4,us,usp0002hn1,2014-11-07T00:37:00.483Z,Queensland, Australia,earthquake,,,,,reviewed,us,riv
1985-08-05T08:38:46.370Z,1985-08-05,1985,08,1985-08,-36.582,147.468,33,3.4,mb,,,,1.1,us,usp0002hde,2014-11-07T00:36:58.049Z,Victoria, Australia,earthquake,,,,1,reviewed,us,us
1985-06-11T05:01:51.930Z,1985-06-11,1985,06,1985-06,-36.004,143.363,33,2.8,ml,,,,0.5,us,usp0002fr8,2014-11-07T00:36:43.339Z,Victoria, Australia,earthquake,,,,,reviewed,us,too
1985-06-03T12:34:06.980Z,1985-06-03,1985,06,1985-06,-11.943,134.982,33,3.9,mb,,,,0.9,us,usp0002ffx,2014-11-07T00:36:41.439Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1984-10-30T06:29:48.710Z,1984-10-30,1984,10,1984-10,-26.374,151.893,33,3.5,mb,,,,1.3,us,usp00028mz,2014-11-07T00:35:37.121Z,Queensland, Australia,earthquake,,,,1,reviewed,us,us
1983-05-18T00:36:11.110Z,1983-05-18,1983,05,1983-05,-25.787,137.429,33,4.5,mb,,,,1.2,us,usp0001vf2,2014-11-07T00:33:10.860Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1983-04-08T19:33:13.670Z,1983-04-08,1983,04,1983-04,-29.615,142.15,33,4.9,mb,,,,1.4,us,usp0001u9p,2020-04-16T20:05:05.530Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1982-11-26T20:44:51.990Z,1982-11-26,1982,11,1982-11,-33.854,147.159,33,3.4,mb,,,,1.1,us,usp0001r4h,2014-11-07T00:32:14.141Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1982-11-26T00:11:16.390Z,1982-11-26,1982,11,1982-11,-33.876,147.133,33,4.2,mb,,,,0.9,us,usp0001r3z,2014-11-07T00:32:14.036Z,New South Wales, Australia,earthquake,,,,2,reviewed,us,us
1981-10-11T09:26:34.880Z,1981-10-11,1981,10,1981-10,-29.657,151.83,33,3.3,mb,,,,1.8,us,usp0001gdb,2014-11-07T00:30:13.289Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us